


Bayesian estimates
==================

Locus Parameter        2.5%      25.0%    mode     75.0%   97.5%     median   mean
   72  Theta_9         0.00145  0.00283  0.00379  0.00478  0.00788  0.00419  0.00449
   72  M_2->3             0.00     0.00  1525.88 27465.82 64086.91 27771.00   564.55
   72  M_3->4             0.00     0.00  1525.88 28076.17 64697.27 28381.35   941.58
   72  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   664.04
   72  M_5->6             0.00     0.00  1525.88 28076.17 64697.27 28381.35   908.64
   72  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   693.27
   72  M_7->8             0.00     0.00  1525.88 28076.17 64086.91 28381.35   763.39
   72  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   609.57
   72  D_6->1          0.00000  0.00013  0.00097  0.00160  0.00333  0.00143  0.00097
   72  D_2->3          0.00000  0.00040  0.00137  0.00220  0.00427  0.00183  0.00146
   72  D_3->4          0.00000  0.00060  0.00163  0.00253  0.00473  0.00203  0.00176
   72  D_4->5          0.00000  0.00040  0.00123  0.00207  0.00400  0.00170  0.00134
   72  D_5->6          0.00000  0.00020  0.00103  0.00173  0.00367  0.00150  0.00107
   72  D_6->7          0.00000  0.00053  0.00150  0.00240  0.00453  0.00190  0.00164
   72  D_7->8          0.00000  0.00020  0.00103  0.00173  0.00360  0.00150  0.00106
   72  D_8->9          0.00000  0.00027  0.00110  0.00187  0.00373  0.00157  0.00116
   73  Theta_1         0.00079  0.00180  0.00254  0.00330  0.00519  0.00274  0.00285
   73  Theta_2         0.00004  0.00074  0.00121  0.00176  0.00316  0.00142  0.00152
   73  Theta_3         0.00016  0.00099  0.00158  0.00229  0.00444  0.00190  0.00214
   73  Theta_4         0.00131  0.00233  0.00318  0.00405  0.00648  0.00348  0.00367
   73  Theta_5         0.00179  0.00301  0.00370  0.00490  0.00737  0.00423  0.00442
   73  Theta_6         0.00099  0.00238  0.00323  0.00406  0.00657  0.00345  0.00366
   73  Theta_7         0.00101  0.00209  0.00285  0.00378  0.00615  0.00323  0.00342
   73  Theta_8         0.00111  0.00218  0.00298  0.00386  0.00616  0.00330  0.00347
   73  Theta_9         0.00213  0.00339  0.00431  0.00524  0.00748  0.00453  0.00463
   73  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   839.15
   73  M_3->4             0.00     0.00  1525.88 27465.82 64086.91 27771.00   570.49
   73  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   554.30
   73  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   670.96
   73  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   719.28
   73  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   657.75
   73  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   692.20
   73  D_6->1          0.00000  0.00040  0.00130  0.00213  0.00400  0.00177  0.00139
   73  D_2->3          0.00000  0.00033  0.00123  0.00200  0.00407  0.00170  0.00131
   73  D_3->4          0.00000  0.00053  0.00143  0.00227  0.00413  0.00183  0.00151
   73  D_4->5          0.00000  0.00053  0.00150  0.00233  0.00440  0.00190  0.00162
   73  D_5->6          0.00000  0.00040  0.00137  0.00213  0.00400  0.00177  0.00141
   73  D_6->7          0.00000  0.00033  0.00123  0.00200  0.00400  0.00170  0.00130
   73  D_7->8          0.00000  0.00033  0.00123  0.00200  0.00407  0.00170  0.00133
   73  D_8->9          0.00000  0.00040  0.00130  0.00213  0.00407  0.00177  0.00139
   74  Theta_1         0.00059  0.00142  0.00196  0.00256  0.00417  0.00215  0.00226
   74  Theta_2         0.00007  0.00068  0.00107  0.00145  0.00230  0.00114  0.00118
   74  Theta_3         0.00016  0.00088  0.00135  0.00189  0.00334  0.00154  0.00165
   74  Theta_4         0.00057  0.00139  0.00192  0.00250  0.00410  0.00210  0.00222
   74  Theta_5         0.00108  0.00201  0.00255  0.00325  0.00485  0.00279  0.00289
   74  Theta_6         0.00067  0.00151  0.00202  0.00258  0.00392  0.00215  0.00223
   74  Theta_7         0.00071  0.00157  0.00210  0.00276  0.00437  0.00232  0.00244
   74  Theta_8         0.00068  0.00151  0.00205  0.00264  0.00423  0.00223  0.00235
   74  Theta_9         0.00126  0.00229  0.00290  0.00359  0.00536  0.00309  0.00320
   74  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   868.35
   74  M_3->4             0.00     0.00  1525.88 27465.82 64086.91 27771.00   760.53
   74  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   699.34
   74  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   676.36
   74  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   756.83
   74  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   689.87
   74  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   731.83
   74  D_6->1          0.00000  0.00020  0.00097  0.00173  0.00340  0.00150  0.00102
   74  D_2->3          0.00000  0.00020  0.00103  0.00173  0.00347  0.00150  0.00105
   74  D_3->4          0.00000  0.00027  0.00110  0.00187  0.00360  0.00157  0.00117
   74  D_4->5          0.00000  0.00033  0.00117  0.00193  0.00367  0.00163  0.00123
   74  D_5->6          0.00000  0.00033  0.00117  0.00193  0.00373  0.00163  0.00125
   74  D_6->7          0.00000  0.00027  0.00110  0.00187  0.00360  0.00157  0.00117
   74  D_7->8          0.00000  0.00033  0.00117  0.00193  0.00367  0.00163  0.00124
   74  D_8->9          0.00000  0.00033  0.00117  0.00193  0.00367  0.00163  0.00122
   75  Theta_1         0.00057  0.00134  0.00185  0.00240  0.00387  0.00202  0.00211
   75  Theta_2         0.00015  0.00078  0.00117  0.00156  0.00245  0.00124  0.00128
   75  Theta_3         0.00020  0.00092  0.00138  0.00190  0.00331  0.00155  0.00166
   75  Theta_4         0.00055  0.00132  0.00182  0.00233  0.00363  0.00194  0.00203
   75  Theta_5         0.00099  0.00186  0.00238  0.00295  0.00430  0.00252  0.00259
   75  Theta_6         0.00063  0.00139  0.00188  0.00238  0.00369  0.00201  0.00209
   75  Theta_7         0.00061  0.00139  0.00188  0.00240  0.00373  0.00202  0.00210
   75  Theta_8         0.00062  0.00143  0.00193  0.00247  0.00382  0.00207  0.00215
   75  Theta_9         0.00112  0.00201  0.00255  0.00316  0.00472  0.00272  0.00282
   75  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   814.82
   75  M_3->4             0.00     0.00  1525.88 27465.82 64086.91 27771.00   736.98
   75  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   672.59
   75  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   698.19
   75  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   745.34
   75  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   715.39
   75  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   711.82
   75  D_6->1          0.00000  0.00020  0.00097  0.00167  0.00333  0.00150  0.00101
   75  D_2->3          0.00000  0.00020  0.00097  0.00167  0.00320  0.00143  0.00097
   75  D_3->4          0.00000  0.00020  0.00103  0.00173  0.00333  0.00150  0.00106
   75  D_4->5          0.00000  0.00027  0.00110  0.00180  0.00340  0.00157  0.00112
   75  D_5->6          0.00000  0.00027  0.00103  0.00180  0.00333  0.00150  0.00109
   75  D_6->7          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00111
   75  D_7->8          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00112
   75  D_8->9          0.00000  0.00027  0.00110  0.00187  0.00353  0.00157  0.00115
   76  Theta_1         0.00059  0.00143  0.00196  0.00258  0.00428  0.00218  0.00230
   76  Theta_2         0.00003  0.00062  0.00099  0.00135  0.00214  0.00106  0.00109
   76  Theta_3         0.00008  0.00079  0.00126  0.00177  0.00314  0.00143  0.00153
   76  Theta_4         0.00051  0.00131  0.00179  0.00233  0.00367  0.00194  0.00202
   76  Theta_5         0.00098  0.00187  0.00244  0.00305  0.00476  0.00262  0.00274
   76  Theta_6         0.00054  0.00132  0.00180  0.00232  0.00362  0.00194  0.00202
   76  Theta_7         0.00056  0.00132  0.00182  0.00237  0.00382  0.00199  0.00209
   76  Theta_8         0.00061  0.00141  0.00191  0.00247  0.00396  0.00208  0.00218
   76  Theta_9         0.00120  0.00215  0.00276  0.00345  0.00522  0.00297  0.00309
   76  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   893.08
   76  M_3->4             0.00     0.00  1525.88 28076.17 64086.91 28381.35   790.82
   76  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   710.69
   76  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   708.74
   76  M_6->7             0.00     0.00  1525.88 28076.17 64086.91 28381.35   757.94
   76  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   740.15
   76  M_8->9             0.00     0.00  1525.88 28076.17 64086.91 28381.35   771.46
   76  D_6->1          0.00000  0.00013  0.00090  0.00160  0.00320  0.00143  0.00092
   76  D_2->3          0.00000  0.00020  0.00097  0.00167  0.00333  0.00143  0.00097
   76  D_3->4          0.00000  0.00020  0.00103  0.00173  0.00347  0.00150  0.00107
   76  D_4->5          0.00000  0.00027  0.00110  0.00180  0.00353  0.00157  0.00114
   76  D_5->6          0.00000  0.00033  0.00117  0.00193  0.00367  0.00163  0.00121
   76  D_6->7          0.00000  0.00027  0.00110  0.00187  0.00360  0.00157  0.00116
   76  D_7->8          0.00000  0.00027  0.00110  0.00187  0.00360  0.00157  0.00114
   76  D_8->9          0.00000  0.00027  0.00103  0.00180  0.00347  0.00157  0.00111
   77  Theta_1         0.00052  0.00130  0.00180  0.00236  0.00377  0.00197  0.00206
   77  Theta_2         0.00012  0.00074  0.00113  0.00151  0.00239  0.00119  0.00124
   77  Theta_3         0.00015  0.00083  0.00127  0.00175  0.00303  0.00141  0.00151
   77  Theta_4         0.00052  0.00128  0.00177  0.00228  0.00360  0.00191  0.00199
   77  Theta_5         0.00098  0.00178  0.00227  0.00285  0.00430  0.00245  0.00255
   77  Theta_6         0.00063  0.00139  0.00185  0.00236  0.00363  0.00198  0.00206
   77  Theta_7         0.00057  0.00135  0.00182  0.00234  0.00360  0.00195  0.00203
   77  Theta_8         0.00060  0.00140  0.00190  0.00244  0.00382  0.00204  0.00213
   77  Theta_9         0.00110  0.00193  0.00247  0.00308  0.00455  0.00266  0.00275
   77  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   824.33
   77  M_3->4             0.00     0.00  1525.88 27465.82 64086.91 27771.00   760.19
   77  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   685.61
   77  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   706.63
   77  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   754.57
   77  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   739.01
   77  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   716.88
   77  D_6->1          0.00000  0.00020  0.00097  0.00167  0.00333  0.00150  0.00099
   77  D_2->3          0.00000  0.00013  0.00090  0.00160  0.00320  0.00143  0.00095
   77  D_3->4          0.00000  0.00020  0.00103  0.00173  0.00327  0.00150  0.00103
   77  D_4->5          0.00000  0.00027  0.00110  0.00180  0.00340  0.00157  0.00112
   77  D_5->6          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00113
   77  D_6->7          0.00000  0.00027  0.00103  0.00180  0.00340  0.00150  0.00108
   77  D_7->8          0.00000  0.00027  0.00103  0.00180  0.00340  0.00150  0.00109
   77  D_8->9          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00113
   78  Theta_1         0.00059  0.00136  0.00186  0.00243  0.00383  0.00203  0.00212
   78  Theta_2         0.00016  0.00080  0.00119  0.00159  0.00251  0.00127  0.00131
   78  Theta_3         0.00020  0.00092  0.00136  0.00186  0.00314  0.00150  0.00160
   78  Theta_4         0.00059  0.00140  0.00190  0.00244  0.00378  0.00204  0.00212
   78  Theta_5         0.00101  0.00190  0.00242  0.00299  0.00441  0.00257  0.00266
   78  Theta_6         0.00064  0.00140  0.00186  0.00238  0.00365  0.00200  0.00208
   78  Theta_7         0.00064  0.00143  0.00193  0.00247  0.00385  0.00207  0.00216
   78  Theta_8         0.00068  0.00144  0.00194  0.00247  0.00383  0.00208  0.00217
   78  Theta_9         0.00112  0.00204  0.00258  0.00317  0.00461  0.00272  0.00280
   78  M_2->3             0.00     0.00  1525.88 28076.17 64086.91 28381.35   797.71
   78  M_3->4             0.00     0.00  1525.88 27465.82 64086.91 27771.00   715.67
   78  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   655.41
   78  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   694.91
   78  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   732.71
   78  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   719.25
   78  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   702.39
   78  D_6->1          0.00000  0.00020  0.00103  0.00173  0.00333  0.00150  0.00104
   78  D_2->3          0.00000  0.00020  0.00097  0.00167  0.00320  0.00143  0.00098
   78  D_3->4          0.00000  0.00020  0.00103  0.00173  0.00327  0.00150  0.00103
   78  D_4->5          0.00000  0.00033  0.00110  0.00187  0.00340  0.00157  0.00113
   78  D_5->6          0.00000  0.00027  0.00110  0.00180  0.00340  0.00157  0.00110
   78  D_6->7          0.00000  0.00027  0.00110  0.00180  0.00340  0.00157  0.00110
   78  D_7->8          0.00000  0.00027  0.00110  0.00180  0.00340  0.00157  0.00111
   78  D_8->9          0.00000  0.00027  0.00110  0.00187  0.00347  0.00157  0.00115
   79  Theta_1         0.00057  0.00134  0.00185  0.00239  0.00376  0.00200  0.00208
   79  Theta_2         0.00015  0.00078  0.00117  0.00156  0.00242  0.00124  0.00127
   79  Theta_3         0.00016  0.00085  0.00129  0.00178  0.00307  0.00144  0.00154
   79  Theta_4         0.00054  0.00131  0.00179  0.00231  0.00356  0.00193  0.00200
   79  Theta_5         0.00098  0.00185  0.00235  0.00295  0.00435  0.00251  0.00259
   79  Theta_6         0.00068  0.00148  0.00197  0.00249  0.00380  0.00210  0.00218
   79  Theta_7         0.00058  0.00138  0.00185  0.00239  0.00368  0.00200  0.00208
   79  Theta_8         0.00065  0.00144  0.00193  0.00249  0.00384  0.00209  0.00218
   79  Theta_9         0.00112  0.00205  0.00262  0.00319  0.00456  0.00272  0.00279
   79  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   829.63
   79  M_3->4             0.00     0.00  1525.88 27465.82 64086.91 27771.00   759.59
   79  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   697.07
   79  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   724.11
   79  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   734.61
   79  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   744.04
   79  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   706.49
   79  D_6->1          0.00000  0.00020  0.00097  0.00167  0.00327  0.00150  0.00100
   79  D_2->3          0.00000  0.00020  0.00097  0.00167  0.00327  0.00143  0.00099
   79  D_3->4          0.00000  0.00027  0.00103  0.00180  0.00333  0.00150  0.00107
   79  D_4->5          0.00000  0.00027  0.00110  0.00180  0.00333  0.00157  0.00111
   79  D_5->6          0.00000  0.00027  0.00110  0.00180  0.00340  0.00150  0.00110
   79  D_6->7          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00111
   79  D_7->8          0.00000  0.00027  0.00103  0.00180  0.00340  0.00150  0.00109
   79  D_8->9          0.00000  0.00027  0.00110  0.00187  0.00347  0.00157  0.00115
   80  Theta_1         0.00052  0.00133  0.00185  0.00245  0.00398  0.00205  0.00217
   80  Theta_2         0.00010  0.00072  0.00111  0.00150  0.00236  0.00118  0.00122
   80  Theta_3         0.00016  0.00087  0.00134  0.00186  0.00328  0.00151  0.00162
   80  Theta_4         0.00064  0.00145  0.00197  0.00258  0.00415  0.00218  0.00229
   80  Theta_5         0.00106  0.00200  0.00254  0.00316  0.00472  0.00270  0.00279
   80  Theta_6         0.00062  0.00140  0.00188  0.00242  0.00371  0.00202  0.00210
   80  Theta_7         0.00062  0.00142  0.00192  0.00250  0.00392  0.00209  0.00218
   80  Theta_8         0.00068  0.00152  0.00202  0.00259  0.00399  0.00218  0.00227
   80  Theta_9         0.00122  0.00224  0.00288  0.00356  0.00524  0.00304  0.00314
   80  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   812.44
   80  M_3->4             0.00     0.00  1525.88 28076.17 64086.91 28381.35   772.73
   80  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   654.34
   80  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   693.33
   80  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   756.12
   80  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   738.76
   80  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   725.10
   80  D_6->1          0.00000  0.00020  0.00097  0.00173  0.00333  0.00150  0.00102
   80  D_2->3          0.00000  0.00020  0.00097  0.00167  0.00327  0.00150  0.00100
   80  D_3->4          0.00000  0.00020  0.00103  0.00173  0.00333  0.00150  0.00106
   80  D_4->5          0.00000  0.00027  0.00117  0.00187  0.00347  0.00157  0.00116
   80  D_5->6          0.00000  0.00027  0.00117  0.00187  0.00353  0.00157  0.00117
   80  D_6->7          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00112
   80  D_7->8          0.00000  0.00027  0.00110  0.00180  0.00353  0.00157  0.00114
